utterance,file
*,BB_d88_AW_KS.anonym.txt
for å si det sånn # e jeg # det,BB_d88_AW_KS.anonym.txt
det spiller ingen rolle,BB_d88_AW_KS.anonym.txt
det spiller ingen rolle nei,BB_d88_AW_KS.anonym.txt
* nei,BB_d88_AW_KS.anonym.txt
men du får i_hvert_fall en litt mer trygghetsfølelse når du vet at alle er nominert,BB_d88_AW_KS.anonym.txt
det er jo én tiendedels sjanse da # nei nå er det én sjettedels sjanse at det skal bli en av oss # det er jo atten prosent nei # seksten komma seksti seks seks seks seks seks,BB_d88_AW_KS.anonym.txt
seks,BB_d88_AW_KS.anonym.txt
mm # det har jo ...,BB_d88_AW_KS.anonym.txt
* jeg får vel,BB_d88_AW_KS.anonym.txt
forberede meg på å gå torsdag # som alle andre sikkert skal gjøre,BB_d88_AW_KS.anonym.txt
ja # det er en fordel tror jeg,BB_d88_AW_KS.anonym.txt
skal jeg lage noe kveldsmat til oss Anette ?,BB_d88_AW_KS.anonym.txt
skal du lage av brødskive ?,BB_d88_AW_KS.anonym.txt
ja eller skal jeg steike noe # skal jeg steike noe løk eller e # egg eller,BB_d88_AW_KS.anonym.txt
* jeg ba- ...,BB_d88_AW_KS.anonym.txt
jeg kan jeg vil ha en brødskive jeg,BB_d88_AW_KS.anonym.txt
hva skal du ha på ?,BB_d88_AW_KS.anonym.txt
hvitost og paprika,BB_d88_AW_KS.anonym.txt
hvitost og paprika ?,BB_d88_AW_KS.anonym.txt
mm # paprika ligger # nede tror jeg hvitosten ligger i hylla til meg og Anita,BB_d88_AW_KS.anonym.txt
* ja,BB_d88_AW_KS.anonym.txt
bare spis du Rodney,BB_d88_AW_KS.anonym.txt
ok # skal jeg sette på brøda # de er ferdig om en halvannen time til those bread are breading # half an hour,BB_d88_AW_KS.anonym.txt
så hvis jeg kan ta ungen nå jeg hvis du bare gjør klar dyne og sånn oppi her # så legger jeg toalettmappa opp- # toalettmappa # toalett-tingen oppå ## ok ?,BB_d88_AW_KS.anonym.txt
hva var det du sa ?,BB_d88_AW_KS.anonym.txt
jeg legger hvis du fikser til dyne og sånn så legger jeg n bare nedi der og så # legger jeg dassmappa oppå der,BB_d88_AW_KS.anonym.txt
* å ja * ja,BB_d88_AW_KS.anonym.txt
der ja,BB_d88_AW_KS.anonym.txt
hvor er flaska og sånn da ?,BB_d88_AW_KS.anonym.txt
alt oppi bagen tror jeg,BB_d88_AW_KS.anonym.txt
* der ja,BB_d88_AW_KS.anonym.txt
ja sånn ### sånn,BB_d88_AW_KS.anonym.txt
det var fint det # ja # sånn går det når du har hatt blokkfløyte på skolen,BB_d88_AW_KS.anonym.txt
ja håper ikke han Håkon ser på nå # jeg glemte kanskje han # kanskje han er på internett,BB_d88_AW_KS.anonym.txt
*,BB_d88_AW_KS.anonym.txt
tenk hvis han ser på da,BB_d88_AW_KS.anonym.txt
har Lars lagt seg # eller ?,BB_d88_AW_KS.anonym.txt
hæ ?,BB_d88_AW_KS.anonym.txt
# pappa sover nå,BB_d88_AW_KS.anonym.txt
*,BB_d88_AW_KS.anonym.txt
hva er det for noe da hva skal vi gjøre ?,BB_d89_KS_AW.anonym.txt
nei det er rebus,BB_d89_KS_AW.anonym.txt
masse,BB_d89_KS_AW.anonym.txt
spørsmål,BB_d89_KS_AW.anonym.txt
ja men vi f- # hva skal vi gjøre sier jeg,BB_d89_KS_AW.anonym.txt
de virker jo ikke,BB_d89_KS_AW.anonym.txt
foregår på s- skal vi finne det ut sammen eller ?,BB_d89_KS_AW.anonym.txt
er det noen som har en kulepenn ?,BB_d89_KS_AW.anonym.txt
skal vi finne det ut sammen ?,BB_d89_KS_AW.anonym.txt
det ligger inni,BB_d89_KS_AW.anonym.txt
nei min,BB_d89_KS_AW.anonym.txt
virker ikke hjelper deg Ramsy min kulepenn virker ikke,BB_d89_KS_AW.anonym.txt
vent da jeg har ikke s- jeg har ikke så # ok,BB_d89_KS_AW.anonym.txt
kommer på statsbesøk hvem faen er det som kommer på statsbesøk ?,BB_d89_KS_AW.anonym.txt
jeg klarer ikke disse spørsmålene her,BB_d89_KS_AW.anonym.txt
""" Trist som Faen """,BB_d89_KS_AW.anonym.txt
""" Trist som Faen "" # hva er det for noe da ?",BB_d89_KS_AW.anonym.txt
""" Trist som Faen "" ?",BB_d89_KS_AW.anonym.txt
hæ ?,BB_d89_KS_AW.anonym.txt
nei ?,BB_d89_KS_AW.anonym.txt
hæ ?,BB_d89_KS_AW.anonym.txt
hæ ?,BB_d89_KS_AW.anonym.txt
jeg har ikke lest det engang jeg,BB_d89_KS_AW.anonym.txt
""" så liten påskjønnelse """,BB_d89_KS_AW.anonym.txt
o shit ### å # hæ ?,BB_d89_KS_AW.anonym.txt
nei,BB_d89_KS_AW.anonym.txt
jeg har jo svaret for faen,BB_d89_KS_AW.anonym.txt
ja men du må ikke si n- du må ikke ikke gjør noe Rodney,BB_d89_KS_AW.anonym.txt
* ikke si noe ennå # ikke gjør det,BB_d89_KS_AW.anonym.txt
vi legger det bare tilbake igjen ?,BB_d89_KS_AW.anonym.txt
* | som vet svaret,BB_d89_KS_AW.anonym.txt
springer først inn på badet og roper det mot speilet # er det ikke noe sånn det sto ?,BB_d89_KS_AW.anonym.txt
"e-l-a ja "" Vendela # gjør # livet ## gjør li- ## gjør li- # gjør livet # gladere "" ja",BB_d89_KS_AW.anonym.txt
har du funnet det ut ?,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
hæ ? # nei,BB_d89_KS_AW.anonym.txt
"* "" gjør livet litt gladere """,BB_d89_KS_AW.anonym.txt
""" gjør livet gladere """,BB_d89_KS_AW.anonym.txt
"jeg sa det først # "" gjør livet litt gladere """,BB_d89_KS_AW.anonym.txt
| nei faen,BB_d89_KS_AW.anonym.txt
hva var det for noe da # jeg skjønner ikke ?,BB_d89_KS_AW.anonym.txt
"* "" gjør livet",BB_d89_KS_AW.anonym.txt
"litt gladere """,BB_d89_KS_AW.anonym.txt
"nei "" gjør livet gladere "" # ikke "" litt gladere """,BB_d89_KS_AW.anonym.txt
* ja,BB_d89_KS_AW.anonym.txt
""" gjør livet gladere """,BB_d89_KS_AW.anonym.txt
"* "" gjør livet gladere """,BB_d89_KS_AW.anonym.txt
"nei "" gjør livet gladere """,BB_d89_KS_AW.anonym.txt
nei faen,BB_d89_KS_AW.anonym.txt
og jeg har alle svara til_og_med,BB_d89_KS_AW.anonym.txt
ja jeg med,BB_d89_KS_AW.anonym.txt
nei,BB_d89_KS_AW.anonym.txt
ja jeg hør da jeg måtte inn på skrifterommet # jeg måtte inn på skrifterommet og sitte og forklare meg der i # fem minutt hva som skjedde,BB_d89_KS_AW.anonym.txt
nei men vi visste ikke og jeg jeg sto der jeg og jeg kunne gått inn med svaret med en gang jeg men jeg visste ikke om vi fikk lov,BB_d89_KS_AW.anonym.txt
* ja men vi kunne jo fortsatt vi òg,BB_d89_KS_AW.anonym.txt
det var dårlig gjort # fy fader,BB_d89_KS_AW.anonym.txt
Big Brother satte istand en liten overraskelse sammen med Se og Hør # og deltagerne ble lurt og overasket på mer enn én måte,BB_d89_KS_AW.anonym.txt
ja men hva er alle alle svaralternativene ?,BB_d89_KS_AW.anonym.txt
jeg har bare satt forbokstav for jeg gidder ikke skrive # og så for det her er # ja,BB_d89_KS_AW.anonym.txt
Vendela ja # det var hun jeg ville fram til,BB_d89_KS_AW.anonym.txt
*,BB_d89_KS_AW.anonym.txt
he_he he,BB_d89_KS_AW.anonym.txt
ja # det er den siste kvelden for én av oss,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
mm,BB_d89_KS_AW.anonym.txt
* o,BB_d89_KS_AW.anonym.txt
første gang så mange er nominert,BB_d89_KS_AW.anonym.txt
* alle sammen,BB_d89_KS_AW.anonym.txt
mm,BB_d89_KS_AW.anonym.txt
alle sammen ja,BB_d89_KS_AW.anonym.txt
ææ # vi har jo vært fem nominerte før da,BB_d89_KS_AW.anonym.txt
*,BB_d89_KS_AW.anonym.txt
seks stykker,BB_d89_KS_AW.anonym.txt
vi vært nominert like mange ganger vi,BB_d89_KS_AW.anonym.txt
mm,BB_d89_KS_AW.anonym.txt
samtidig òg,BB_d89_KS_AW.anonym.txt
mm samtidig òg,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
that ' s the truth nothing but the thruth and # all the thruth,BB_d89_KS_AW.anonym.txt
jeg ruler da #,BB_d89_KS_AW.anonym.txt
Lars og Anette har ikke vært det,BB_d89_KS_AW.anonym.txt
* er første gangen deres òg,BB_d89_KS_AW.anonym.txt
nei | nei | det er sikkert en av oss,BB_d89_KS_AW.anonym.txt
som ryker på hodet og ræva rett ut,BB_d89_KS_AW.anonym.txt
* ja det trur jeg,BB_d89_KS_AW.anonym.txt
en av dere ryker helt sikkert,BB_d89_KS_AW.anonym.txt
hæ ?,BB_d89_KS_AW.anonym.txt
en av dere ryker helt sikkert i_morgen # på grunn av at det er,BB_d89_KS_AW.anonym.txt
* nei,BB_d89_KS_AW.anonym.txt
jo kom igjen nå da nerver da,BB_d89_KS_AW.anonym.txt
* ja men det hadde ikke forundra | si sånn,BB_d89_KS_AW.anonym.txt
aldri vært nominert som sitter her hold kjeft,BB_d89_KS_AW.anonym.txt
på en måte så skulle jeg ønske at jeg var nominert tidligere # men på en annen måte så kan det godt hende jeg hadde vært ute hadde jeg ikke fått opplevd det her liksom så det # det er bra sånn som det har vært,BB_d89_KS_AW.anonym.txt
jeg er i_hvert_fall den eneste som har overlevd femti-femti,BB_d89_KS_AW.anonym.txt
ja det er det,BB_d89_KS_AW.anonym.txt
det er det,BB_d89_KS_AW.anonym.txt
det er sant ...,BB_d89_KS_AW.anonym.txt
* a ja ja ja,BB_d89_KS_AW.anonym.txt
jeg har vært med og overlevd e flere jeg òg,BB_d89_KS_AW.anonym.txt
*,BB_d89_KS_AW.anonym.txt
jeg overlevde Titanic # på ki- ja på kino jeg grein jeg ikke # og,BB_d89_KS_AW.anonym.txt
* ja det er klart,BB_d89_KS_AW.anonym.txt
nei det gjorde ikke jeg heller,BB_d89_KS_AW.anonym.txt
gjorde ikke du det ?,BB_d89_KS_AW.anonym.txt
* nei,BB_d89_KS_AW.anonym.txt
hvor lenge har du sittet med det glasset nå da # siden # darten når jeg gikk og la meg ?,BB_d89_KS_AW.anonym.txt
ja jeg har drukket to pils siden det,BB_d89_KS_AW.anonym.txt
du har drukket to pils ja # på noen timer ? ja men det er jo bare # det er bra progress,BB_d89_KS_AW.anonym.txt
har du drukket to pils på ni timer ?,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
nei men det er jo det er jo sånn de drikker i Oppland er det ikke det da ?,BB_d89_KS_AW.anonym.txt
jo,BB_d89_KS_AW.anonym.txt
Lillehammer Volleyball,BB_d89_KS_AW.anonym.txt
* jeg er i_hvert_fall ferdig med en six pack jeg,BB_d89_KS_AW.anonym.txt
hvor mange har du drukket da # drukket tre før du begynte og så # la deg ?,BB_d89_KS_AW.anonym.txt
Lars ## ja har du runka her inne # du kan ikke ha holdt deg i hundre døgn ?,BB_d89_KS_AW.anonym.txt
hvorfor kan jeg ikke det # ?,BB_d89_KS_AW.anonym.txt
* si si si meg Lars,BB_d89_KS_AW.anonym.txt
har du holdt deg i hundre dager ?,BB_d89_KS_AW.anonym.txt
alt er mulig Rodney,BB_d89_KS_AW.anonym.txt
* i- du du du du,BB_d89_KS_AW.anonym.txt
ja alt er mulig men har du klart det # har du klart å holdt deg unna e # masturbering i # to og nitti dager ? #,BB_d89_KS_AW.anonym.txt
nei ikke faen,BB_d89_KS_AW.anonym.txt
ikke faen,BB_d89_KS_AW.anonym.txt
hvorfor går ikke det an da kanskje det var én av kriteriene ...,BB_d89_KS_AW.anonym.txt
* det går helt sikkert an men ikke du,BB_d89_KS_AW.anonym.txt
kanskje det var én av kriteriene mine når jeg kom inn at kanskje skulle se # kanskje mange forskj- ...,BB_d89_KS_AW.anonym.txt
* du # du har begynt å røyke,BB_d89_KS_AW.anonym.txt
du drikker mer og mer og du ja men du du # fa-,BB_d89_KS_AW.anonym.txt
* mange forskjellige ting det går an å gjør,BB_d89_KS_AW.anonym.txt
faren din har revet ut den siste # var det hestehale han hadde ?,BB_d89_KS_AW.anonym.txt
herregud runking har ikke noe med det å gjøre,BB_d89_KS_AW.anonym.txt
* hestehalen han hadde # klipt hadde klipt seg,BB_d89_KS_AW.anonym.txt
han har solgt det der instituttet sitt det Ringom-instituttet,BB_d89_KS_AW.anonym.txt
før så rynka du runka du hver forbanna dag opptil en tre-fire ganger,BB_d89_KS_AW.anonym.txt
herregud | flytta fra Oppland,BB_d89_KS_AW.anonym.txt
og så nå har du bare kutta helt ?,BB_d89_KS_AW.anonym.txt
e,BB_d89_KS_AW.anonym.txt
Roy han klarte det han òg,BB_d89_KS_AW.anonym.txt
nei da rong- Roy,BB_d89_KS_AW.anonym.txt
* Roy skinna n,BB_d89_KS_AW.anonym.txt
nei han sa til meg at ikke,BB_d89_KS_AW.anonym.txt
* det var det første han gjorde,BB_d89_KS_AW.anonym.txt
når han kom inn her det,BB_d89_KS_AW.anonym.txt
* han gjorde det,BB_d89_KS_AW.anonym.txt
han gjorde det,BB_d89_KS_AW.anonym.txt
det var jeg som holdt meg # lengst utenom deg det var liksom i tre uker,BB_d89_KS_AW.anonym.txt
nei # Roy ?,BB_d89_KS_AW.anonym.txt
når var dette her da ?,BB_d89_KS_AW.anonym.txt
* nei,BB_d89_KS_AW.anonym.txt
Roy skinna ...,BB_d89_KS_AW.anonym.txt
* Edward,BB_d89_KS_AW.anonym.txt
Saksehånd,BB_d89_KS_AW.anonym.txt
jeg vet første gangen du gjorde det jeg,BB_d89_KS_AW.anonym.txt
ja # ja det skulle bare mangle det,BB_d89_KS_AW.anonym.txt
hva da ?,BB_d89_KS_AW.anonym.txt
ja vet du det eller tror du du vet det eller har jeg sagt det til deg ?,BB_d89_KS_AW.anonym.txt
* jeg veit det,BB_d89_KS_AW.anonym.txt
eller hørte du det ?,BB_d89_KS_AW.anonym.txt
* fordi at du,BB_d89_KS_AW.anonym.txt
sa det dagen etterpå,BB_d89_KS_AW.anonym.txt
å jeg sa det dagen etterpå,BB_d89_KS_AW.anonym.txt
* hva da ?,BB_d89_KS_AW.anonym.txt
hun vet # første gang jeg skinna n,BB_d89_KS_AW.anonym.txt
mm,BB_d89_KS_AW.anonym.txt
det var da jeg kjørte dildo òg for første gang,BB_d89_KS_AW.anonym.txt
nei det var bare tull,BB_d89_KS_AW.anonym.txt
* herregud,BB_d89_KS_AW.anonym.txt
"og så hadde du liksom sånn helt naturlig "" ja """,BB_d89_KS_AW.anonym.txt
*,BB_d89_KS_AW.anonym.txt
ja hvorfor ikke ? # ja,BB_d89_KS_AW.anonym.txt
|,BB_d89_KS_AW.anonym.txt
aj,BB_d89_KS_AW.anonym.txt
nei da nei men de du # du kan tenke deg de står ganske ...,BB_d89_KS_AW.anonym.txt
* hva er det han,BB_d89_KS_AW.anonym.txt
unnskyld,BB_d89_KS_AW.anonym.txt
ok gutter # putte hånda her # det er sånne limklaffer på sida så de skal vi fa- feste i tinningen sånn at vi får akkurat som sånn brett,BB_d89_KS_AW.anonym.txt
* nei vi òg,BB_d89_KS_AW.anonym.txt
alle ?,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
så du bare tar av disse her på sida ?,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
skal vi gjøre det òg ?,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
vi skal bare ta av limklaffene ?,BB_d89_KS_AW.anonym.txt
ja # bare ta av limklaffene ok ?,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
Ramsy sin står rett opp,BB_d89_KS_AW.anonym.txt
* alle klare ?,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
ok så åpner vi ob-ene,BB_d89_KS_AW.anonym.txt
begge ?,BB_d89_KS_AW.anonym.txt
ja ## sånn,BB_d89_KS_AW.anonym.txt
tar du ob-ene,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
bruker du sånne når du skinner ?,BB_d89_KS_AW.anonym.txt
herregud,BB_d89_KS_AW.anonym.txt
* og så legger dere sånn at de kommer ned sånn,BB_d89_KS_AW.anonym.txt
ok ?,BB_d89_KS_AW.anonym.txt
forstår ikke,BB_d89_KS_AW.anonym.txt
*,BB_d89_KS_AW.anonym.txt
det ser ut som jeg hos tannlegen,BB_d89_KS_AW.anonym.txt
det er heldig for de som er store i kjeften da,BB_d89_KS_AW.anonym.txt
på sidene # sånn at dere kan klare å snakke litt ikke sant ?,BB_d89_KS_AW.anonym.txt
da klarer jeg å snakke,BB_d89_KS_AW.anonym.txt
sånn,BB_d89_KS_AW.anonym.txt
ja ja,BB_d89_KS_AW.anonym.txt
sånn ja dere klarer å snakke ja sånn ja nå ser det bra ut # ja ja flott # ok ?,BB_d89_KS_AW.anonym.txt
*,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
tar dere korken # du begynner hos deg # og Lars her,BB_d89_KS_AW.anonym.txt
mm,BB_d89_KS_AW.anonym.txt
klar ?,BB_d89_KS_AW.anonym.txt
mm,BB_d89_KS_AW.anonym.txt
ok ?,BB_d89_KS_AW.anonym.txt
mm,BB_d89_KS_AW.anonym.txt
så er det # det det er om å gjøre å bli ferdig med med drikkevarene # ,BB_d89_KS_AW.anonym.txt
# men mister du korken så # blir det på n igjen,BB_d89_KS_AW.anonym.txt
*,BB_d89_KS_AW.anonym.txt
du har ikke fortalt hvem som skal drikke ennå,BB_d89_KS_AW.anonym.txt
nei,BB_d89_KS_AW.anonym.txt
drikke det her ?,BB_d89_KS_AW.anonym.txt
# ja Lars # skal begynne å drikke sine to glass # så fort han er ferdig med sine to glass # da skal han # gi den videre til Ramsy og så fort Ramsy har fått korken så skal han drikke sine to og så gir n han til deg,BB_d89_KS_AW.anonym.txt
nei # han i midten,BB_d89_KS_AW.anonym.txt
* nei nei nei,BB_d89_KS_AW.anonym.txt
vi driter i det nå # nå bare kjører vi,BB_d89_KS_AW.anonym.txt
og så er det jente-_og_guttelag da eller ?,BB_d89_KS_AW.anonym.txt
ja jent- jentene mot guttene ja,BB_d89_KS_AW.anonym.txt
det går ikke an å drikke det der,BB_d89_KS_AW.anonym.txt
* jo_da,BB_d89_KS_AW.anonym.txt
og s-_og_så # når jeg har da # fått n ut ## da jeg har fått n ut da # så fort jeg har drukket opp det som opp da må dere fylle på nytt # ok ?,BB_d89_KS_AW.anonym.txt
* ok greit,BB_d89_KS_AW.anonym.txt
ja # ok ? klar # ferdig gå,BB_d89_KS_AW.anonym.txt
* ok,BB_d89_KS_AW.anonym.txt
å skal jeg gjøre nå da ?,BB_d89_KS_AW.anonym.txt
ja og så neste # og så en kopp til,BB_d89_KS_AW.anonym.txt
ikke ikke,BB_d89_KS_AW.anonym.txt
* nei nei nei nei,BB_d89_KS_AW.anonym.txt
du skal gi n,BB_d89_KS_AW.anonym.txt
* jeg gir n jo,BB_d89_KS_AW.anonym.txt
nei # du skal gi n # sånn,BB_d89_KS_AW.anonym.txt
*,BB_d89_KS_AW.anonym.txt
her,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
herregud,BB_d89_KS_AW.anonym.txt
...,BB_d89_KS_AW.anonym.txt
* så og så s- ja,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
jeg greier aldri å # han eser jo,BB_d89_KS_AW.anonym.txt
eser ja jeg kjenner jeg har vondt i kjev- i kjeften,BB_d89_KS_AW.anonym.txt
det er spytt òg vet du,BB_d89_KS_AW.anonym.txt
er du klar ?,BB_d89_KS_AW.anonym.txt
mm,BB_d89_KS_AW.anonym.txt
du drakk ikke opp,BB_d89_KS_AW.anonym.txt
å ## å gud det presset,BB_d89_KS_AW.anonym.txt
å herregud # det gjør vondt,BB_d89_KS_AW.anonym.txt
herregud,BB_d89_KS_AW.anonym.txt
*,BB_d89_KS_AW.anonym.txt
å fy_faen,BB_d89_KS_AW.anonym.txt
skal vi en gang til ?,BB_d89_KS_AW.anonym.txt
ja skal drikke opp hele grei- a- alt du har av drikke,BB_d89_KS_AW.anonym.txt
jeg klarer ikke ha det i kjeften,BB_d89_KS_AW.anonym.txt
vi jenter vi tar mindre i og så tar vi det ko- fortere runder isteden,BB_d89_KS_AW.anonym.txt
ja,BB_d89_KS_AW.anonym.txt
skal du ha en ?,BB_d89_KS_AW.anonym.txt
er vi ferdig vi da ?,BB_d89_KS_AW.anonym.txt
* ja da,BB_d89_KS_AW.anonym.txt
da vant dere da,BB_d89_KS_AW.anonym.txt
Anne Mona er ikke ferdig ennå,BB_d89_KS_AW.anonym.txt
vi blei jo ferdig lenge før dem,BB_d89_KS_AW.anonym.txt
ja men det er jo begynnelsen på den tredje runden,BB_d89_KS_AW.anonym.txt
ja men det spiller ingen rolle for alle hadde like,BB_d89_KS_AW.anonym.txt
tok så lite jeg kjørte fulle glass,BB_d89_KS_AW.anonym.txt
ja men det spiller jo ingen rolle det er bare at vi bruker lengre tid v- ...,BB_d89_KS_AW.anonym.txt
ser jeg ut som en idiot eller ?,BB_d89_KS_AW.anonym.txt
*,BB_d89_KS_AW.anonym.txt
han hadde like mye ikke sant,BB_d89_KS_AW.anonym.txt
ja # det er det vi snakker om at,BB_d89_KS_AW.anonym.txt
* ja # så de vant ? # nei,BB_d89_KS_AW.anonym.txt
vi kan vi kunne tatt e # småslurker det lureste vi kunne gjort var og tatt småslurker ...,BB_d89_KS_AW.anonym.txt
ja men du er ikke ferdig du heller Rodney | ja men det,BB_d89_KS_AW.anonym.txt
fordi jeg begynte på ny ny pils,BB_d89_KS_AW.anonym.txt
ok du har to ja,BB_d89_KS_AW.anonym.txt
to,BB_d89_KS_AW.anonym.txt
herregud,BB_d89_KS_AW.anonym.txt
jeg hadde aldri klart to herregud de var jo # presset det var jo skikkelig jævlig vondt i kjeften,BB_d89_KS_AW.anonym.txt
* jeg syns ikke det var så vanskelig jeg,BB_d89_KS_AW.anonym.txt
hæ ?,BB_d89_KS_AW.anonym.txt
jeg syns ikke det var så vanskelig jeg,BB_d89_KS_AW.anonym.txt
har vi en ## og så bytter vi så tar du de Anette så tar jeg dine,BB_d89_KS_AW.anonym.txt
* ja riktig,BB_d89_KS_AW.anonym.txt
I don ' t think so baby,BB_d89_KS_AW.anonym.txt
* å fy_faen,BB_d89_KS_AW.anonym.txt
én av oss sitter igjen med én mill faen det var,BB_d89_KS_AW.anonym.txt
mm,BB_d89_KS_AW.anonym.txt
en # million kroner,BB_d89_KS_AW.anonym.txt
* vi hadde hatt e,BB_d89_KS_AW.anonym.txt
hundre og femti tusen hver nei litt over # nei vi hadde hatt e # hundre og seksti seks tusen,BB_d89_KS_AW.anonym.txt
seks hundre og seksti seks seks seks seks seks seks sju,BB_d89_KS_AW.anonym.txt
# hundre og seksti seks tusen seks hundre kroner # nei seksti nei hundre og seksti seks tusen # seks hundre kroner og seksti seks e ...,BB_d89_KS_AW.anonym.txt
* jeg kunne vært typen til å satt igjen to så kunne jeg vært typen til å dele jeg vet du med de som satt igjen det er helt sjukt sånn er jeg det er helt ...,BB_d89_KS_AW.anonym.txt
husker du hva jeg spurte deg om andre dagen Anette ?,BB_d89_KS_AW.anonym.txt
nei,BB_d89_KS_AW.anonym.txt
jeg spurte deg om andre dagen jeg var her så sto vi rett utafor døra der så sa jeg ...,BB_d89_KS_AW.anonym.txt
ja men nå er det så nærme nå er det annerledes det var så langt fra,BB_d89_KS_AW.anonym.txt
* ja,BB_d89_KS_AW.anonym.txt
"for da husker jeg jeg sa til deg # "" hvis det var igjen to eller tre # eller la oss si at du sitter igjen med to stykker # og før du får vite hvem som er vinneren """,BB_d89_KS_AW.anonym.txt
* ikke to,BB_d89_KS_AW.anonym.txt
jo jeg sa # jeg sa to,BB_d89_KS_AW.anonym.txt
* én hvis jeg sitter igjen med én,BB_d89_KS_AW.anonym.txt
ja men altså du er to stykker # altså to # så sa jeg til deg ## hvis den ene hadde foreslått da # å dele den # på to så du fikk en halv million hver hadde du gjort det da # sammen med meg ?,BB_d89_KS_AW.anonym.txt
ja # mm ja * nå hadde jeg gjort det,BB_d89_KS_AW.anonym.txt
enten så taper jeg # eller så tar jeg alt,BB_d89_KS_AW.anonym.txt
ja men jeg har skifta mening nå gjør jeg det # nå hadde jeg gjort det,BB_d89_KS_AW.anonym.txt
så klart det er lov du kan gjøre hva du vil med pengene,BB_d89_KS_AW.anonym.txt
nei så klart ikke men det her er helt hypotetisk da # hvis jeg skulle sitte igjen med ett menneske her # og # jeg hadde den noen timer liksom la oss si det var jeg og du da # eller jeg og du eller noen andre her,BB_d89_KS_AW.anonym.txt
